id,lat,lon,fecha,confianza,evento
5124,-14.99392,-68.18353,2022-09-07,n,
5125,-14.99337,-68.17995,2022-09-07,n,
5126,-14.99726,-68.18299,2022-09-07,n,
5127,-14.99614,-68.17578,2022-09-07,n,
5128,-14.99671,-68.17942,2022-09-07,h,
5129,-15.00004,-68.17883,2022-09-07,l,
5130,-15.0006,-68.18244,2022-09-07,n,
5131,-15.00337,-68.17824,2022-09-07,l,
5132,-15.0028,-68.17461,2022-09-07,l,
5133,-15.04674,-68.14902,2022-09-07,n,
5134,-14.30348,-68.54387,2022-09-07,n,
5135,-14.30904,-68.5357,2022-09-07,n,
5136,-14.334,-68.54265,2022-09-07,n,
5137,-14.99728,-68.18053,2022-09-08,n,
5138,-14.99269,-68.17958,2022-09-08,n,
5139,-14.87095,-68.37389,2022-09-08,n,
5140,-14.86639,-68.37243,2022-09-08,n,
5141,-14.86529,-68.37823,2022-09-08,n,
5142,-14.69422,-68.49921,2022-09-08,n,
5143,-14.69894,-68.50015,2022-09-08,n,
5144,-15.02836,-67.73542,2022-09-08,n,
5145,-15.03811,-67.7253,2022-09-08,n,
5146,-14.76379,-68.31396,2022-09-08,n,
5147,-14.74771,-68.53944,2022-09-08,n,
5148,-14.67081,-68.73958,2022-09-08,n,
5149,-14.61648,-68.51022,2022-09-08,n,
5150,-14.62374,-68.18584,2022-09-08,n,
5151,-14.62006,-68.18658,2022-09-08,n,
5152,-14.62121,-68.18429,2022-09-08,n,
5153,-14.61276,-68.51115,2022-09-08,n,
5154,-14.55172,-68.48546,2022-09-08,n,
5155,-14.57975,-68.72835,2022-09-08,n,
5156,-14.55107,-68.48338,2022-09-08,n,
5157,-14.54727,-68.48373,2022-09-08,n,
5158,-14.54799,-68.48883,2022-09-08,l,
5159,-14.55803,-68.58977,2022-09-08,n,
5160,-14.5775,-68.73145,2022-09-08,n,
5161,-14.55492,-68.59521,2022-09-08,n,
5162,-14.4527,-68.52232,2022-09-08,n,
5163,-14.45258,-68.52488,2022-09-08,n,
5164,-14.30782,-68.53563,2022-09-08,n,
5165,-14.37227,-68.52728,2022-09-08,n,
5166,-14.54912,-68.40519,2022-09-10,n,
5167,-14.5877,-68.44711,2022-09-12,n,
5168,-14.59085,-68.46656,2022-09-12,n,
5169,-14.58672,-68.46311,2022-09-12,n,
5170,-14.56249,-68.46764,2022-09-12,n,
5171,-14.56311,-68.47145,2022-09-12,l,
5172,-14.95916,-68.42984,2022-09-12,n,
5173,-14.96084,-68.4295,2022-09-12,n,
5174,-14.95736,-68.43,2022-09-12,n,
5175,-14.89629,-68.22854,2022-09-12,n,
5176,-14.87284,-68.26087,2022-09-12,n,
5177,-14.83699,-68.57867,2022-09-12,n,
5178,-14.83354,-68.57925,2022-09-12,n,
5179,-14.69714,-68.4951,2022-09-12,n,
5180,-14.59115,-68.44643,2022-09-12,n,
5181,-14.23174,-68.52654,2022-09-12,n,
5182,-14.52553,-68.33218,2022-09-13,n,
5183,-14.53934,-68.37616,2022-09-13,n,
5184,-14.54006,-68.37218,2022-09-13,n,
5185,-14.54504,-68.36875,2022-09-13,n,
5186,-14.56929,-68.48331,2022-09-18,n,
5187,-15.13507,-68.31438,2022-09-19,n,
5188,-14.93029,-68.32927,2022-09-19,n,
5189,-14.57629,-68.44558,2022-09-19,n,
5190,-14.56858,-68.48478,2022-09-19,n,
5191,-15.06622,-68.26203,2022-09-20,h,
5192,-15.02769,-68.16824,2022-09-20,n,
5193,-15.02421,-68.16927,2022-09-20,n,
5194,-14.57226,-68.48796,2022-09-20,n,
5195,-14.59596,-68.3755,2022-09-21,n,
5196,-14.59539,-68.37992,2022-09-21,n,
5197,-14.48431,-68.51163,2022-09-21,n,
5198,-14.84595,-68.43567,2022-09-21,n,
5199,-14.84518,-68.43179,2022-09-21,n,
5200,-14.84395,-68.43638,2022-09-21,n,
5201,-14.84953,-68.43522,2022-09-21,n,
5202,-14.84878,-68.43153,2022-09-21,n,
5203,-14.85472,-68.28848,2022-09-21,n,
5204,-14.85742,-68.27281,2022-09-21,n,
5205,-14.85453,-68.25854,2022-09-21,n,
5206,-14.92684,-68.25572,2022-09-21,h,
5207,-14.96926,-68.26203,2022-09-21,l,
5208,-14.9758,-68.26531,2022-09-21,n,
5209,-14.97491,-68.26092,2022-09-21,n,
5210,-14.99294,-68.17497,2022-09-21,n,
5211,-14.99465,-68.17289,2022-09-21,n,
5212,-15.08513,-68.32782,2022-09-21,h,
5213,-14.30851,-68.57053,2022-09-21,n,
5214,-14.45759,-68.52481,2022-09-21,n,
5215,-14.45688,-68.5213,2022-09-21,h,
5216,-14.47816,-68.51116,2022-09-21,n,
5217,-14.47761,-68.50844,2022-09-21,h,
5218,-14.501,-68.50881,2022-09-21,n,
5219,-14.50033,-68.50542,2022-09-21,n,
5220,-14.50533,-68.50128,2022-09-21,n,
5221,-14.50476,-68.49837,2022-09-21,h,
5222,-14.51162,-68.50358,2022-09-21,n,
5223,-14.51867,-68.50981,2022-09-21,n,
5224,-14.51789,-68.50587,2022-09-21,n,
5225,-14.50994,-68.4657,2022-09-21,n,
5226,-14.52439,-68.50926,2022-09-21,n,
5227,-14.52352,-68.50485,2022-09-21,n,
5228,-14.50932,-68.50494,2022-09-21,n,
5229,-14.50867,-68.50176,2022-09-21,n,
5230,-14.50806,-68.49881,2022-09-21,n,
5231,-14.50746,-68.49583,2022-09-21,n,
5232,-14.5222,-68.51087,2022-09-21,n,
5233,-14.51295,-68.46563,2022-09-21,n,
5234,-14.52131,-68.50652,2022-09-21,h,
5235,-14.56057,-68.49893,2022-09-21,n,
5236,-14.55932,-68.49274,2022-09-21,h,
5237,-14.59329,-68.45862,2022-09-21,n,
5238,-14.59248,-68.45456,2022-09-21,h,
5239,-14.59523,-68.38029,2022-09-21,n,
5240,-14.60082,-68.37893,2022-09-21,n,
5241,-14.59805,-68.38017,2022-09-21,n,
5242,-14.83011,-68.56031,2022-09-21,h,
5243,-14.45745,-68.52593,2022-09-22,n,
5244,-14.51924,-68.50886,2022-09-22,n,
5245,-14.99577,-68.26804,2022-09-22,n,
5246,-14.92352,-68.25583,2022-09-22,n,
5247,-14.81574,-68.34277,2022-09-25,n,
5248,-14.81904,-68.34438,2022-09-25,l,
5249,-14.81869,-68.34125,2022-09-25,n,
5250,-15.10005,-68.34895,2022-09-25,n,
5251,-15.07062,-68.24117,2022-09-26,n,
5252,-14.97007,-68.21038,2022-09-27,n,
5253,-14.85364,-68.25346,2022-09-28,n,
5254,-14.8503,-68.25294,2022-09-28,n,
5255,-14.48472,-68.51787,2022-09-28,n,
5256,-14.44366,-68.52637,2022-09-28,n,
5257,-14.44159,-68.49142,2022-09-28,l,
5258,-14.44098,-68.48762,2022-09-28,n,
5259,-14.47748,-68.50527,2022-09-28,n,
5260,-14.48683,-68.51893,2022-09-28,l,
5261,-14.48967,-68.51443,2022-09-28,n,
5262,-14.48904,-68.51058,2022-09-28,l,
5263,-14.49728,-68.51733,2022-09-28,n,
5264,-14.49661,-68.51324,2022-09-28,n,
5265,-14.52379,-68.50477,2022-09-28,n,
5266,-14.62805,-68.67373,2022-09-28,n,
5267,-14.63148,-68.67301,2022-09-28,n,
5268,-14.64889,-68.62734,2022-09-28,l,
5269,-14.71536,-68.5428,2022-09-28,n,
5270,-14.84591,-68.43582,2022-09-28,n,
5271,-14.8986,-68.44259,2022-09-28,n,
5272,-14.9724,-68.20851,2022-09-28,n,
5273,-15.08672,-68.2427,2022-09-28,n,
5274,-15.09022,-68.24212,2022-09-28,n,
5275,-14.79969,-68.45353,2022-09-29,n,
5276,-14.45239,-68.51544,2022-10-02,n,
5277,-14.45288,-68.51797,2022-10-02,n,
5278,-14.4402,-68.50693,2022-10-02,n,
5279,-14.66381,-68.3711,2022-10-03,n,
5280,-14.36784,-68.54321,2022-10-03,n,
5281,-14.39558,-68.54745,2022-10-03,l,
5282,-14.45704,-68.52302,2022-10-03,n,
5283,-14.4581,-68.52464,2022-10-03,n,
5284,-14.61154,-68.44752,2022-10-03,n,
5285,-14.61913,-68.44672,2022-10-03,n,
5286,-14.73948,-68.4236,2022-10-03,n,
5287,-15.12613,-68.34389,2022-10-03,n,
5288,-15.14146,-68.32054,2022-10-03,n,
5289,-14.86931,-68.23926,2022-10-04,n,
5290,-15.10005,-68.28687,2022-10-05,n,
5291,-15.09947,-68.28972,2022-10-05,n,
5292,-15.10253,-68.28959,2022-10-05,n,
5293,-15.09789,-68.28616,2022-10-05,n,
5294,-15.09734,-68.28899,2022-10-05,n,
5295,-14.74475,-68.43274,2022-10-05,n,
5296,-14.74417,-68.43559,2022-10-05,n,
5297,-14.73951,-68.43193,2022-10-05,n,
5298,-14.74421,-68.43151,2022-10-05,n,
5299,-14.74309,-68.43726,2022-10-05,n,
5300,-14.74366,-68.43433,2022-10-05,n,
5301,-15.04514,-67.72521,2022-10-06,n,
5302,-15.03969,-67.72583,2022-10-06,h,
5303,-15.08306,-68.2342,2022-10-06,h,
5304,-15.08499,-68.23236,2022-10-06,h,
5305,-15.08537,-68.23565,2022-10-06,n,
5306,-15.04384,-68.22124,2022-10-06,n,
5307,-15.04445,-68.22672,2022-10-06,n,
5308,-14.91021,-68.49487,2022-10-06,n,
5309,-14.88937,-68.4617,2022-10-06,n,
5310,-14.90499,-68.41586,2022-10-06,n,
5311,-14.78592,-68.37845,2022-10-06,l,
5312,-14.78762,-68.50297,2022-10-06,n,
5313,-14.78806,-68.50722,2022-10-06,n,
5314,-14.78321,-68.37811,2022-10-06,n,
5315,-14.79191,-68.50565,2022-10-06,n,
5316,-14.76863,-68.5564,2022-10-06,n,
5317,-14.76909,-68.56058,2022-10-06,n,
5318,-14.75019,-68.54684,2022-10-06,h,
5319,-14.75059,-68.55051,2022-10-06,n,
5320,-14.55576,-68.49818,2022-10-06,h,
5321,-14.53749,-68.48941,2022-10-06,n,
5322,-14.53322,-68.50285,2022-10-06,n,
5323,-14.53361,-68.50635,2022-10-06,n,
5324,-14.52078,-68.60011,2022-10-06,n,
5325,-14.40347,-68.55112,2022-10-06,h,
5326,-14.40389,-68.5549,2022-10-06,n,
5327,-14.39778,-68.5519,2022-10-06,h,
5328,-14.39732,-68.54762,2022-10-06,n,
5329,-14.39821,-68.55585,2022-10-06,n,
5330,-14.38491,-68.53957,2022-10-06,n,
5331,-14.38846,-68.53825,2022-10-06,n,
5332,-15.01942,-68.27663,2022-10-08,n,
5333,-15.01979,-68.2551,2022-10-08,n,
5334,-14.37298,-68.5118,2022-10-08,n,
5335,-14.95711,-68.26123,2022-10-10,n,
5336,-14.85225,-68.28481,2022-10-10,n,
5337,-14.8485,-68.28514,2022-10-10,n,
5338,-14.95295,-68.242,2022-10-11,n,
5339,-14.72135,-68.53184,2022-10-11,n,
5340,-15.14331,-68.22124,2022-10-11,h,
5341,-15.12178,-68.21277,2022-10-11,n,
5342,-15.10171,-68.21716,2022-10-11,n,
5343,-15.10208,-68.2204,2022-10-11,n,
5344,-15.11351,-68.32211,2022-10-11,n,
5345,-15.10346,-68.22005,2022-10-11,n,
5346,-14.72388,-68.56553,2022-10-12,n,
5347,-14.72471,-68.56616,2022-10-12,n,
5348,-14.83053,-68.2716,2022-10-12,n,
5349,-15.05944,-67.70177,2022-10-15,n,
5350,-15.15515,-67.68069,2022-10-16,n,
5351,-15.15566,-67.68483,2022-10-16,n,
5352,-14.38206,-68.56313,2022-10-18,n,
5353,-14.3814,-68.55977,2022-10-18,h,
5354,-14.55157,-68.49434,2022-10-19,n,
5355,-15.08752,-67.70625,2022-10-20,n,
5356,-15.09492,-68.22847,2022-10-20,n,
5357,-14.99339,-68.18573,2022-10-20,n,
5358,-14.98568,-68.17957,2022-10-20,n,
5359,-14.88346,-68.37936,2022-10-20,l,
5360,-14.70404,-68.35992,2022-10-20,n,
5361,-14.5576,-68.49093,2022-10-20,n,
5362,-14.52937,-68.48418,2022-10-20,n,
5363,-14.5254,-68.5034,2022-10-20,l,
5364,-14.51821,-68.50077,2022-10-20,n,
5365,-14.5122,-68.48306,2022-10-20,l,
5366,-14.50984,-68.51322,2022-10-20,n,
5367,-14.48386,-68.51774,2022-10-20,n,
5368,-14.445,-68.47549,2022-10-21,n,
5369,-14.44908,-68.47463,2022-10-21,n,
5370,-14.50845,-68.51059,2022-10-21,n,
5371,-14.59984,-68.45052,2022-10-21,n,
5372,-14.61499,-68.45119,2022-10-21,n,
5373,-14.74913,-68.36279,2022-10-21,n,
5374,-14.40243,-68.55367,2022-10-21,n,
5375,-14.64378,-68.42845,2022-10-24,n,
5376,-14.64628,-68.43075,2022-10-24,n,
5377,-14.64556,-68.42683,2022-10-24,n,
5378,-14.72841,-67.61919,2022-10-24,n,
5379,-15.056,-68.12421,2022-10-24,n,
5380,-15.06358,-68.09431,2022-10-24,n,
5381,-15.13559,-68.30518,2022-10-24,n,
5382,-15.03827,-67.73426,2022-10-24,n,
5383,-15.20142,-67.67989,2022-10-25,n,
5384,-14.8655,-68.50875,2022-10-25,n,
5385,-14.74162,-67.6081,2022-10-25,n,
5386,-14.87652,-68.42587,2022-10-25,n,
5387,-14.89095,-68.49719,2022-10-25,n,
5388,-14.92913,-68.46091,2022-10-25,n,
5389,-14.92801,-68.45373,2022-10-25,n,
5390,-15.00883,-68.16567,2022-10-25,n,
5391,-15.07475,-67.7197,2022-10-25,n,
5392,-15.07754,-67.71543,2022-10-25,n,
5393,-14.60874,-68.45177,2022-10-25,n,
5394,-14.57328,-68.48405,2022-10-25,n,
5395,-14.92397,-68.39711,2022-10-26,n,
5396,-14.78477,-68.36318,2022-10-26,n,
5397,-14.66976,-68.39609,2022-10-26,n,
5398,-14.52013,-68.4825,2022-10-26,n,
5399,-14.5195,-68.48563,2022-10-26,n,
5400,-14.38077,-68.53942,2022-10-26,l,
5401,-14.07201,-68.87934,2022-10-26,n,
5402,-15.14004,-68.23176,2022-10-26,n,
5403,-14.63031,-68.52025,2022-10-27,n,
5404,-14.63563,-68.5212,2022-10-27,n,
5405,-14.76597,-68.3532,2022-10-29,n,
5406,-15.11991,-68.22626,2022-10-29,n,
5407,-15.1237,-68.22105,2022-10-29,n,
5408,-15.08825,-68.27963,2022-10-30,n,
5409,-14.87332,-68.40527,2022-10-30,n,
5410,-14.98729,-68.28397,2022-10-30,n,
5411,-15.08766,-68.27718,2022-10-30,n,
5412,-15.09181,-68.28065,2022-10-30,n,
5413,-15.09113,-68.27655,2022-10-30,n,
5414,-15.10097,-68.20514,2022-10-30,n,
5415,-15.13016,-68.31844,2022-10-30,n,
5416,-15.13513,-68.30503,2022-10-30,n,
5417,-14.79982,-68.55497,2022-10-30,n,
5418,-14.79251,-68.56221,2022-10-31,n,
5419,-15.11937,-68.22977,2022-10-31,l,
5420,-15.12123,-68.22594,2022-10-31,l,
5421,-14.85089,-68.25873,2022-11-03,l,
5422,-14.94976,-68.33123,2022-11-03,n,
5423,-14.94925,-68.32858,2022-11-03,n,
5424,-14.99146,-68.17772,2022-11-03,n,
5425,-14.07284,-68.85091,2022-11-03,n,
5426,-14.93997,-68.32841,2022-11-04,n,
5427,-15.0554,-67.70566,2022-11-04,n,
5428,-14.99017,-68.17846,2022-11-04,n,
5429,-13.99156,-68.90041,2022-11-04,n,
5430,-14.34437,-68.55913,2022-11-04,n,
5431,-14.5553,-68.47452,2022-11-04,n,
5432,-14.55614,-68.47555,2022-11-04,n,
5433,-14.61124,-68.43668,2022-11-04,n,
5434,-14.61723,-68.42645,2022-11-04,n,
5435,-14.82604,-68.30669,2022-11-04,l,
5436,-14.71931,-67.61201,2022-11-04,n,
5437,-14.85036,-68.26669,2022-11-04,l,
5438,-14.85056,-68.26787,2022-11-04,n,
5439,-14.90474,-68.22092,2022-11-04,n,
5440,-14.98721,-68.29439,2022-11-04,n,
5441,-15.05353,-68.22835,2022-11-04,n,
5442,-15.05803,-68.23197,2022-11-04,l,
5443,-15.0573,-68.22766,2022-11-04,h,
5444,-15.05691,-68.22501,2022-11-04,n,
5445,-15.0577,-68.22954,2022-11-04,h,
5446,-15.12452,-68.34719,2022-11-04,n,
5447,-15.04169,-67.72948,2022-11-04,l,
5448,-15.20316,-68.14964,2022-11-04,n,
5449,-15.05265,-68.22832,2022-11-05,n,
5450,-15.05549,-68.23418,2022-11-05,n,
5451,-14.89485,-68.54793,2022-11-05,n,
5452,-14.8824,-68.41711,2022-11-05,n,
5453,-14.90434,-68.45045,2022-11-05,n,
5454,-14.90831,-68.33935,2022-11-05,n,
5455,-14.91163,-68.33885,2022-11-05,n,
5456,-14.91816,-68.2685,2022-11-05,n,
5457,-14.96047,-68.23572,2022-11-05,l,
5458,-15.01553,-68.17197,2022-11-05,n,
5459,-15.05372,-68.13249,2022-11-05,n,
5460,-15.0565,-68.12834,2022-11-05,l,
5461,-14.62263,-68.56168,2022-11-05,n,
5462,-14.45301,-68.51583,2022-11-05,n,
5463,-14.37823,-68.49097,2022-11-05,n,
5464,-14.30884,-68.54716,2022-11-05,n,
5465,-14.24788,-68.54934,2022-11-05,n,
5466,-14.69719,-68.35636,2022-11-06,n,
5467,-14.69631,-68.36072,2022-11-06,n,
5468,-14.24096,-68.54933,2022-11-06,n,
5469,-14.24302,-68.54849,2022-11-06,n,
5470,-14.38444,-68.549,2022-11-06,n,
5471,-14.37691,-68.49007,2022-11-06,n,
5472,-14.38105,-68.48953,2022-11-06,n,
5473,-14.54479,-68.50134,2022-11-06,n,
5474,-14.6884,-67.57021,2022-11-06,n,
5475,-15.10685,-67.66063,2022-11-06,n,
5476,-15.10754,-67.66601,2022-11-06,n,
5477,-15.10809,-67.66232,2022-11-06,n,
5478,-14.92686,-68.48788,2022-11-06,n,
5479,-15.05848,-68.2825,2022-11-06,n,
5480,-15.05796,-68.27857,2022-11-06,n,
5481,-13.99075,-68.90266,2022-11-07,n,
5482,-14.35616,-68.59096,2022-11-07,n,
5483,-14.35562,-68.58612,2022-11-07,h,
5484,-13.99048,-68.90269,2022-11-07,n,
5485,-14.4926,-68.48907,2022-11-08,n,
5486,-14.3791,-68.49252,2022-11-08,h,
5487,-14.37987,-68.49638,2022-11-08,n,
5488,-14.7898,-68.32236,2022-11-08,n,
5489,-14.37418,-68.496,2022-11-09,n,
5490,-14.37474,-68.49226,2022-11-09,n,
5491,-14.3776,-68.49646,2022-11-09,n,
5492,-15.04286,-68.25224,2022-11-09,n,
5493,-15.04129,-68.25304,2022-11-09,n,
5494,-14.95164,-68.41055,2022-11-09,n,
5495,-14.68846,-67.58882,2022-11-09,n,
5496,-14.37588,-68.49245,2022-11-09,n,
5497,-14.23005,-68.06468,2022-11-09,n,
5498,-15.06029,-67.73142,2022-11-10,n,
5499,-15.05238,-67.72512,2022-11-10,n,
5500,-14.585,-68.31672,2022-11-10,n,
5501,-14.58556,-68.32029,2022-11-10,n,
5502,-14.51017,-68.5127,2022-11-10,n,
5503,-14.55818,-68.40094,2022-11-11,l,
5504,-15.01285,-68.5006,2022-11-14,n,
5505,-15.12907,-68.31046,2022-11-14,n,
5506,-15.12826,-68.30619,2022-11-14,n,
5507,-14.57559,-68.48531,2022-11-14,n,
5508,-14.25257,-68.54556,2022-11-15,n,
5509,-14.93326,-68.50479,2022-11-17,n,
5510,-14.59803,-68.74174,2022-11-17,n,
5511,-14.5961,-68.74473,2022-11-17,n,
5512,-14.39638,-68.53166,2022-11-17,n,
5513,-14.99294,-68.2779,2022-11-18,h,
5514,-14.98655,-68.27721,2022-11-18,n,
5515,-14.93601,-68.32001,2022-11-18,n,
5516,-14.86966,-68.22863,2022-11-18,n,
5517,-14.89122,-68.50314,2022-11-18,n,
5518,-14.88876,-68.50571,2022-11-18,n,
5519,-14.59501,-68.69643,2022-11-18,h,
5520,-14.59956,-68.74126,2022-11-18,l,
5521,-14.59298,-68.74026,2022-11-18,n,
5522,-14.59756,-68.74059,2022-11-18,n,
5523,-15.09606,-67.67795,2022-11-18,n,
5524,-15.09035,-67.67484,2022-11-18,n,
5525,-15.09182,-67.68154,2022-11-18,n,
5526,-15.13972,-68.22419,2022-11-18,n,
5527,-15.0609,-68.22742,2022-11-18,n,
5528,-15.03929,-68.25809,2022-11-18,n,
5529,-14.98574,-68.2723,2022-11-18,h,
5530,-14.98691,-68.27754,2022-11-18,n,
5531,-14.98509,-68.27544,2022-11-18,h,
5532,-14.9862,-68.28055,2022-11-18,n,
5533,-14.77145,-67.60523,2022-11-18,n,
5534,-14.77306,-67.61236,2022-11-18,n,
5535,-14.76742,-67.60632,2022-11-18,n,
5536,-14.89183,-68.5037,2022-11-18,h,
5537,-14.9868,-68.28018,2022-11-19,n,
5538,-15.07859,-67.68342,2022-11-19,n,
5539,-15.07911,-67.67945,2022-11-19,n,
5540,-15.08337,-67.67993,2022-11-19,n,
5541,-15.13488,-68.31873,2022-11-19,n,
5542,-15.31844,-68.05379,2022-11-19,n,
5543,-15.32222,-68.05723,2022-11-19,n,
5544,-15.32491,-68.05657,2022-11-19,n,
5545,-15.31891,-68.05315,2022-11-19,n,
5546,-15.31349,-68.05263,2022-11-19,n,
5547,-15.31396,-68.05504,2022-11-19,n,
5548,-15.09027,-67.66992,2022-11-19,n,
5549,-15.09152,-67.66972,2022-11-19,n,
5550,-15.08416,-67.68819,2022-11-19,h,
5551,-15.08483,-67.6916,2022-11-19,h,
5552,-15.07889,-67.68924,2022-11-19,n,
5553,-15.11422,-68.22385,2022-11-19,n,
5554,-15.12555,-68.30767,2022-11-19,n,
5555,-15.12605,-68.31024,2022-11-19,n,
5556,-15.12056,-68.30901,2022-11-19,l,
5557,-15.12235,-68.30983,2022-11-19,n,
5558,-15.04402,-68.28548,2022-11-19,n,
5559,-15.0446,-68.28846,2022-11-19,n,
5560,-14.73651,-68.5387,2022-11-19,n,
5561,-14.64983,-68.62477,2022-11-19,n,
5562,-14.60411,-68.41835,2022-11-19,n,
5563,-14.61764,-68.56669,2022-11-19,h,
5564,-14.61708,-68.56382,2022-11-19,n,
5565,-14.61821,-68.56958,2022-11-19,n,
5566,-14.61838,-68.56577,2022-11-19,h,
5567,-14.61893,-68.56868,2022-11-19,n,
5568,-14.61356,-68.5678,2022-11-19,n,
5569,-14.59238,-68.70121,2022-11-19,n,
5570,-14.33105,-68.55293,2022-11-19,n,
5571,-14.31537,-68.52626,2022-11-19,n,
5572,-14.28592,-68.53685,2022-11-19,h,
5573,-14.28647,-68.53964,2022-11-19,n,
5574,-14.28214,-68.53576,2022-11-19,n,
5575,-14.28267,-68.53857,2022-11-19,n,
5576,-14.28323,-68.54151,2022-11-19,n,
5577,-14.5334,-68.50402,2022-11-19,h,
5578,-14.51814,-68.50637,2022-11-19,n,
5579,-14.51065,-68.57464,2022-11-19,n,
5580,-14.50609,-68.57343,2022-11-19,h,
5581,-14.50682,-68.57727,2022-11-19,n,
5582,-14.45261,-68.51244,2022-11-19,h,
5583,-14.45309,-68.51491,2022-11-19,n,
5584,-15.11781,-68.31532,2022-11-20,n,
5585,-15.12224,-68.30871,2022-11-20,n,
5586,-15.12611,-68.30568,2022-11-20,n,
5587,-15.12667,-68.30209,2022-11-20,n,
5588,-14.34922,-68.56159,2022-11-20,n,
5589,-14.5341,-68.50507,2022-11-20,l,
5590,-14.97454,-68.28639,2022-11-20,n,
5591,-15.11799,-68.3047,2022-11-20,n,
5592,-15.12171,-68.3039,2022-11-20,n,
5593,-15.11351,-68.072,2022-11-25,l,
5594,-15.00419,-68.29526,2022-11-25,l,
5595,-15.00237,-68.29507,2022-11-25,n,
5596,-15.031,-68.19364,2022-11-25,n,
5597,-15.03018,-68.18906,2022-11-25,n,
5598,-15.11419,-68.07577,2022-11-25,n,
5599,-15.13442,-68.0444,2022-11-25,n,
5600,-15.13862,-68.04372,2022-11-25,n,
5601,-14.51653,-68.50075,2022-11-25,n,
5602,-15.32374,-68.05512,2022-11-25,l,
5603,-15.32848,-68.05755,2022-11-25,n,
5604,-14.86604,-68.46421,2022-11-25,n,
5605,-14.74168,-67.62363,2022-11-25,n,
5606,-14.90241,-68.43113,2022-11-25,n,
5607,-14.93031,-68.35779,2022-11-25,n,
5608,-15.11751,-67.6711,2022-11-26,n,
5609,-15.05153,-67.73098,2022-11-26,n,
5610,-15.31944,-68.05614,2022-11-26,n,
5611,-15.31612,-68.05675,2022-11-26,n,
5612,-15.31666,-68.06024,2022-11-26,l,
5613,-15.11841,-68.07232,2022-11-26,n,
5614,-15.0537,-67.72825,2022-11-26,n,
5615,-15.13154,-68.22179,2022-11-26,n,
5616,-15.06337,-68.13008,2022-11-26,n,
5617,-15.02799,-68.18802,2022-11-26,n,
5618,-14.95074,-68.41183,2022-11-26,n,
5619,-14.9342,-68.45872,2022-11-26,l,
5620,-14.90198,-68.37991,2022-11-26,n,
5621,-14.90253,-68.38346,2022-11-26,n,
5622,-14.89866,-68.38048,2022-11-26,n,
5623,-14.89921,-68.38403,2022-11-26,n,
5624,-14.90312,-68.43134,2022-11-26,n,
5625,-14.79548,-68.43822,2022-11-26,n,
5626,-14.77382,-68.36427,2022-11-26,n,
5627,-14.78718,-68.47254,2022-11-26,n,
5628,-14.70788,-68.35678,2022-11-26,n,
5629,-14.62212,-68.41544,2022-11-26,n,
5630,-14.53393,-68.41577,2022-11-26,l,
5631,-14.56535,-68.86068,2022-11-26,n,
5632,-14.49573,-68.51791,2022-11-26,l,
5633,-14.89837,-68.37751,2022-11-27,n,
5634,-15.0516,-67.72971,2022-11-27,n,
5635,-15.03025,-68.19086,2022-11-27,n,
5636,-15.31446,-68.06245,2022-11-27,n,
5637,-14.55205,-68.85241,2022-11-27,n,
5638,-14.55274,-68.85748,2022-11-27,l,
5639,-14.94644,-68.45882,2022-11-28,n,
5640,-15.02005,-68.17621,2022-11-28,n,
5641,-15.0198,-68.17402,2022-11-28,n,
5642,-15.06813,-68.11543,2022-11-28,n,
5643,-15.11051,-67.68569,2022-11-28,n,
5644,-14.83068,-68.51422,2022-11-28,n,
5645,-15.30567,-68.0564,2022-11-29,n,
5646,-15.30594,-68.05414,2022-11-29,n,
5647,-15.31713,-68.06786,2022-11-29,n,
5648,-15.3175,-68.06468,2022-11-29,n,
5649,-15.06048,-68.11285,2022-11-29,n,
5650,-14.98661,-68.2834,2022-11-29,n,
5651,-14.63303,-68.58906,2022-11-29,n,
5652,-14.77968,-67.60132,2022-11-29,n,
5653,-14.98659,-68.28432,2022-11-29,n,
5654,-14.63165,-68.58876,2022-11-29,n,
5655,-14.53313,-68.5011,2022-11-29,h,
5656,-14.53238,-68.50202,2022-11-29,n,
5657,-14.53153,-68.49802,2022-11-29,n,
5658,-14.98288,-68.28423,2022-11-29,n,
5659,-14.98207,-68.28043,2022-11-29,n,
5660,-15.06767,-68.1125,2022-11-29,n,
5661,-15.09296,-67.66183,2022-11-29,n,
5662,-15.11125,-67.68516,2022-11-29,n,
5663,-15.10866,-67.67294,2022-11-29,h,
5664,-15.11283,-67.66117,2022-11-29,n,
5665,-15.11221,-67.68259,2022-11-29,h,
5666,-15.11374,-67.6591,2022-11-29,n,
5667,-15.31136,-68.05878,2022-11-29,n,
5668,-15.31069,-68.05558,2022-11-29,n,
5669,-15.31541,-68.05853,2022-11-29,n,
5670,-15.31472,-68.05537,2022-11-29,h,
5671,-15.05335,-67.72955,2022-11-30,n,
5672,-15.06698,-67.68748,2022-11-30,n,
5673,-15.09404,-67.66172,2022-11-30,n,
5674,-15.09791,-67.66207,2022-11-30,n,
5675,-15.11192,-67.66089,2022-11-30,n,
5676,-14.53106,-68.48843,2022-11-30,n,
5677,-15.07126,-67.68237,2022-11-30,n,
5678,-15.06257,-68.11679,2022-11-30,n,
5679,-14.81856,-68.40681,2022-11-30,n,
5680,-14.53786,-68.57861,2022-12-01,n,
5681,-14.92946,-68.45062,2022-12-01,n,
5682,-14.91757,-68.46483,2022-12-01,n,
