id,fila,columna,lat,lon,pendiente_grados,ndvi,humedad,viento_u,viento_v,prob_ignicion
47382001-8050-4d20-bbf8-374d982562fe,112,193,-14.454867,-68.246722,16.9165,0.3201,0.3773,0.1093,-0.3504,0.007
dd11b5d7-7ee8-4799-b45a-d6dd70731687,112,194,-14.454867,-68.242222,22.8621,0.3396,0.3773,0.1093,-0.3504,0.0103
17af6d7d-5793-4303-8f9e-c7b6b0b93f83,112,195,-14.454867,-68.237722,23.7501,0.3374,0.3773,0.1093,-0.3504,0.0112
6dcb5056-cada-425b-bd6f-dddfd13fd925,112,196,-14.454867,-68.233222,20.0788,0.3271,0.3773,0.1093,-0.3504,0.0106
6c7ab068-530a-42b7-91a2-8dcb73113726,112,197,-14.454867,-68.228722,24.1688,0.3098,0.3773,0.1093,-0.3504,0.0222
dc8e4aaf-6648-47b9-a7f1-6fe8fa6e3f26,112,198,-14.454867,-68.224222,12.2601,0.2969,0.3773,0.1093,-0.3504,0.0977
adcdba62-1696-412f-9a5b-a7eca4bf4465,112,199,-14.454867,-68.219722,47.9889,0.3202,0.3773,0.1093,-0.3504,0.0507
5b8c843d-e6c8-4085-bac1-43eaff239fea,112,200,-14.454867,-68.215222,28.3604,0.332,0.3773,0.1093,-0.3504,0.019
f7a0b760-297e-4f0d-81c5-3860fe0fca2e,112,201,-14.454867,-68.210722,18.9623,0.3179,0.3773,0.1093,-0.3504,0.0342
6a9bb9fa-49db-40fb-974e-93ea7bef9686,112,202,-14.454867,-68.206222,10.7596,0.3395,0.3773,0.1093,-0.3504,0.0632
b5e4b1bf-586b-46ba-a021-534cd04565bf,112,203,-14.454867,-68.201722,20.6995,0.3528,0.3773,0.1093,-0.3504,0.0685
b3c89eef-24ea-4123-89d6-409e35593350,112,204,-14.454867,-68.197222,18.8792,0.3547,0.3773,0.1093,-0.3504,0.0295
9701a27b-24bc-4d07-96c0-5e538039bd64,112,205,-14.454867,-68.192722,4.7636,0.353,0.3773,0.1093,-0.3504,0.0176
d29414b8-4782-4e28-99ba-5268f2214c89,112,206,-14.454867,-68.188222,10.5554,0.366,0.3773,0.1093,-0.3504,0.0085
e47b0d7a-7bf7-4eca-8a5d-d5ce7ff24535,112,207,-14.454867,-68.183722,5.1287,0.3594,0.3773,0.1093,-0.3504,0.0152
0e532843-7c3e-42f6-bc0c-e043851d000c,112,208,-14.454867,-68.179222,6.8532,0.3664,0.3773,0.1093,-0.3504,0.01
93ede6e5-e5c9-427d-a232-e43811e49e5b,112,209,-14.454867,-68.174722,5.386,0.3587,0.3773,0.1093,-0.3504,0.021
27fb5539-4df3-4ad6-8874-d11e5a64eea6,112,210,-14.454867,-68.170222,6.9182,0.3485,0.3773,0.1093,-0.3504,0.0429
937a3f1c-ecb9-4fe3-8664-f380a3153be6,112,211,-14.454867,-68.165722,10.5554,0.3331,0.3773,0.1093,-0.3504,0.0147
9758df0e-bb6f-4540-b488-dbe72fb58148,112,212,-14.454867,-68.161222,26.3601,0.2896,0.3773,0.1093,-0.3504,0.0211
c11a3d77-f7fd-4dfe-bb55-d509a30b6b83,112,213,-14.454867,-68.156722,15.1797,0.3344,0.3773,0.1093,-0.3504,0.014
668bae2f-e8ff-4b3e-80ff-c6dfc2f93daf,112,214,-14.454867,-68.152222,13.9158,0.3349,0.3773,0.1093,-0.3504,0.0148
1fee2a0f-54b4-4899-b3dd-81223c1b57d3,112,215,-14.454867,-68.147722,21.1355,0.3261,0.3711,0.188,-0.285,0.0403
5a743be6-4c8d-4b02-88cf-a65436a413a0,112,216,-14.454867,-68.143222,20.0018,0.3349,0.3711,0.188,-0.285,0.0281
faa692dd-b761-4d43-a1b8-15a38e93cf1f,112,217,-14.454867,-68.138722,16.7236,0.3471,0.3711,0.188,-0.285,0.0305
166cf5e6-4b9b-4397-b7dd-056faceea93a,112,218,-14.454867,-68.134222,13.2627,0.3682,0.3711,0.188,-0.285,0.0142
e0b6d3a8-4167-450f-b9ae-0c6a8bad662b,112,219,-14.454867,-68.129722,20.3075,0.3715,0.3711,0.188,-0.285,0.0389
51b16ad0-7520-4d59-a095-a50e489cf4f6,112,220,-14.454867,-68.125222,20.098,0.3734,0.3711,0.188,-0.285,0.0092
346c2c92-d97b-4995-a1d1-d5d3ba83be44,112,221,-14.454867,-68.120722,9.8709,0.3623,0.3711,0.188,-0.285,0.0136
d111ace6-34a3-4798-ace5-2a138d96f98b,112,222,-14.454867,-68.116222,28.3032,0.324,0.3711,0.188,-0.285,0.0425
e1dffeec-a703-4924-a1e0-719b3a8c1b9a,112,223,-14.454867,-68.111722,27.5173,0.3149,0.3711,0.188,-0.285,0.0737
57d243e2-6777-4cf8-b608-f163f452d484,112,224,-14.454867,-68.107222,20.1554,0.3132,0.3711,0.188,-0.285,0.0659
e6570906-2119-423a-a737-c40c094e407e,112,225,-14.454867,-68.102722,37.4566,0.3567,0.3711,0.188,-0.285,0.0416
a8c6e4da-131a-4bfe-8bcb-a4686afd19d7,112,226,-14.454867,-68.098222,45.9838,0.3893,0.3711,0.188,-0.285,0.0026
cb7cd262-2d4f-4ef9-9c39-19f47ff8b005,112,227,-14.454867,-68.093722,35.8899,0.3756,0.3711,0.188,-0.285,0.003
97b03cdc-515b-4680-8ac9-4f08226c8449,112,228,-14.454867,-68.089222,46.5442,0.3776,0.3711,0.188,-0.285,0.0006
c3cb92ff-6c39-4297-b78a-2be204c3fd53,112,229,-14.454867,-68.084722,11.4618,0.3346,0.3711,0.188,-0.285,0.0056
ce2591ff-7da8-48f9-a04e-d4080b36c57f,112,230,-14.454867,-68.080222,34.746,0.3183,0.3711,0.188,-0.285,0.0075
8b2005b7-d47b-47a5-9750-13bd0018fdfc,112,231,-14.454867,-68.075722,18.9623,0.3423,0.3711,0.188,-0.285,0.0058
fd3a11bd-931a-4dfa-8a7e-6e72f8801f5b,112,232,-14.454867,-68.071222,25.796,0.3646,0.3711,0.188,-0.285,0.002
c7b8d60a-9c6a-40dd-a979-8030e62ad2d1,112,233,-14.454867,-68.066722,46.6366,0.3675,0.3711,0.188,-0.285,0.0014
9594153a-82bd-4b00-83c7-be5aa4289e64,112,234,-14.454867,-68.062222,32.7724,0.3865,0.3711,0.188,-0.285,0.0017
7ad0f631-d2cf-4a09-8e3d-16afeadb6883,112,235,-14.454867,-68.057722,30.807,0.3862,0.3711,0.188,-0.285,0.0032
d2372102-782e-449e-aa34-7097de0e9399,112,236,-14.454867,-68.053222,23.5672,0.398,0.3711,0.188,-0.285,0.0017
8d99d6e5-013b-4efc-80e4-2e2270689698,112,237,-14.454867,-68.048722,2.1343,0.3965,0.3621,0.2111,-0.2289,0.0011
393bd010-2022-4722-84cd-b04be0d55051,112,238,-14.454867,-68.044222,39.9681,0.3459,0.3621,0.2111,-0.2289,0.0013
27008075-c8d1-46a2-ace7-a3d31ee9f46e,112,239,-14.454867,-68.039722,31.9939,0.3514,0.3621,0.2111,-0.2289,0.0007
66e4ee7e-d9c3-438f-bb86-c20f0d768a13,112,240,-14.454867,-68.035222,36.6992,0.312,0.3621,0.2111,-0.2289,0.0051
8bc1a4fa-ae03-4d22-8224-b47e6f7e1cb3,112,241,-14.454867,-68.030722,36.4363,0.388,0.3621,0.2111,-0.2289,0.0024
959ac4a5-18f8-45f6-9504-17903e237214,112,242,-14.454867,-68.026222,18.262,0.4186,0.3621,0.2111,-0.2289,0.0007
8771dcc9-dc25-403e-9866-a2c2633db71d,112,243,-14.454867,-68.021722,15.9228,0.4041,0.3621,0.2111,-0.2289,0.0004
6f929db8-b3c5-4664-b142-20f268fd56fc,112,244,-14.454867,-68.017222,11.3862,0.3942,0.3621,0.2111,-0.2289,0.0005
988fbe97-a677-43b2-90cd-ff197313b0f2,112,245,-14.454867,-68.012722,21.1355,0.4109,0.3621,0.2111,-0.2289,0.0003
3ea057c3-abb4-41d2-b30e-4f4cdd5e5258,112,246,-14.454867,-68.008222,13.134,0.4092,0.3621,0.2111,-0.2289,0.0007
1d6d9841-b72b-43b4-b753-58230ffbed91,112,247,-14.454867,-68.003722,2.1343,0.3675,0.3621,0.2111,-0.2289,0.0128
1d69a4cb-d33b-4058-b8c5-5bffe00261d0,113,26,-14.459367,-68.998222,8.7357,0.3034,0.3982,-0.1556,-0.3189,0.0001
28ebbba6-c2cf-4e67-a728-a5c3ac2fe3f7,113,27,-14.459367,-68.993722,20.5328,0.299,0.3982,-0.1556,-0.3189,0.0001
71ed3978-95ac-4722-b7d5-28a0f0d32eea,113,28,-14.459367,-68.989222,11.9047,0.2968,0.3982,-0.1556,-0.3189,0.0002
48e1df5d-d193-47a9-9b11-428924c332cb,113,29,-14.459367,-68.984722,35.3392,0.2958,0.3982,-0.1556,-0.3189,0.0
2d854b91-9322-42e1-911a-25257182a1df,113,30,-14.459367,-68.980222,10.5554,0.302,0.3982,-0.1556,-0.3189,0.0002
977e9ae8-29a8-4746-9bbd-566c9418fd9e,113,31,-14.459367,-68.975722,16.6992,0.2991,0.3982,-0.1556,-0.3189,0.0001
c32f0653-b27f-41be-9bde-6876af948f3f,113,32,-14.459367,-68.971222,28.1189,0.268,0.3982,-0.1556,-0.3189,0.0001
5cad1982-d910-43b1-9358-b9094bc78dc9,113,33,-14.459367,-68.966722,32.1126,0.2546,0.3982,-0.1556,-0.3189,0.0001
d47cb0b7-e56c-434e-9910-d8a6e2198a9e,113,34,-14.459367,-68.962222,33.297,0.3163,0.3982,-0.1556,-0.3189,0.0001
cd9c8553-4213-4c7b-89dd-3ff019690f5b,113,35,-14.459367,-68.957722,29.0315,0.349,0.3982,-0.1556,-0.3189,0.0001
85335457-83da-4261-8208-d4aecb554990,113,36,-14.459367,-68.953222,33.5906,0.3079,0.3982,-0.1556,-0.3189,0.0001
fdb41117-7bcd-4bf2-b363-e1ce98d65039,113,37,-14.459367,-68.948722,26.2176,0.279,0.3967,-0.182,-0.333,0.0001
c2c07a02-3945-4ae2-9188-b747e57860b0,113,38,-14.459367,-68.944222,26.0082,0.268,0.3967,-0.182,-0.333,0.0001
80c01992-2d6c-40d6-ae76-12d286dafe0c,113,39,-14.459367,-68.939722,22.4069,0.2802,0.3967,-0.182,-0.333,0.0001
b82749b1-f2e4-4fe9-a2eb-19f8cdad5a39,113,40,-14.459367,-68.935222,24.4613,0.2758,0.3967,-0.182,-0.333,0.0001
1937e509-b04e-4860-bec1-3c017ef4cf96,113,41,-14.459367,-68.930722,28.4855,0.2449,0.3967,-0.182,-0.333,0.0003
1d17b13b-3fdc-49e7-b15e-a97b1325e6a9,113,42,-14.459367,-68.926222,32.7811,0.3063,0.3967,-0.182,-0.333,0.0
d467c679-656c-48b2-bb13-09cff81781bb,113,43,-14.459367,-68.921722,25.8493,0.3279,0.3967,-0.182,-0.333,0.0002
f242a4d3-44a3-45df-aff0-b7b0fc501479,113,44,-14.459367,-68.917222,21.5594,0.2946,0.3967,-0.182,-0.333,0.0001
5993a8d1-ef49-41fd-a4fa-43a8c25facfd,113,45,-14.459367,-68.912722,20.4393,0.2698,0.3967,-0.182,-0.333,0.0001
af6f5c9d-64b8-4a3e-a201-da17562e6479,113,46,-14.459367,-68.908222,26.5778,0.329,0.3967,-0.182,-0.333,0.0004
ea23f26f-201a-4636-9328-0bbef19750ab,113,47,-14.459367,-68.903722,28.2228,0.2877,0.3967,-0.182,-0.333,0.0001
d9436d9c-753d-4589-be9c-ddd6001e2183,113,48,-14.459367,-68.899222,9.3689,0.3321,0.3967,-0.182,-0.333,0.0004
ddd269fa-1939-4ed7-a44f-ab017a261c25,113,49,-14.459367,-68.894722,33.8381,0.3768,0.3967,-0.182,-0.333,0.0
08147934-5aa5-4d3e-a426-7fdc2f9148ad,113,50,-14.459367,-68.890222,34.8541,0.3384,0.3967,-0.182,-0.333,0.0003
544ebdbc-a9cd-4feb-8d7b-56860f674427,113,51,-14.459367,-68.885722,29.4214,0.2577,0.3967,-0.182,-0.333,0.0007
86281569-03fc-4488-959a-12f5c4431d94,113,52,-14.459367,-68.881222,18.6482,0.2391,0.3967,-0.182,-0.333,0.002
f9f2146d-bb56-4c06-b1f9-c5853f37ae9b,113,53,-14.459367,-68.876722,26.1132,0.267,0.3967,-0.182,-0.333,0.0006
07c17791-5157-4f02-b49b-071b7ae73174,113,54,-14.459367,-68.872222,30.2971,0.2698,0.3967,-0.182,-0.333,0.0002
a67446ab-30cc-4b94-b544-27c339e0cb82,113,55,-14.459367,-68.867722,23.7501,0.2437,0.3967,-0.182,-0.333,0.0043
e17bf01b-a70d-4d7d-9a51-501365b777b8,113,56,-14.459367,-68.863222,36.1476,0.2817,0.3967,-0.182,-0.333,0.0
94ce96d2-c989-4373-9b94-070309b2b8b0,113,57,-14.459367,-68.858722,29.8546,0.2691,0.3967,-0.182,-0.333,0.0001
92500fc5-c9ff-4eeb-a896-cf0766011ac7,113,58,-14.459367,-68.854222,,0.2614,0.3967,-0.182,-0.333,0.0002
6435cef6-caf3-4292-b4c6-6c39609418ed,113,59,-14.459367,-68.849722,22.7656,0.3057,0.3933,-0.2078,-0.3711,0.0003
7ad22f20-b4b7-4d01-b576-6f904aeab14e,113,60,-14.459367,-68.845222,34.2186,0.3436,0.3933,-0.2078,-0.3711,0.0004
3058dbc4-53b5-45d6-a646-0b2b70966a1f,113,61,-14.459367,-68.840722,27.3603,0.3748,0.3933,-0.2078,-0.3711,0.0001
7794757a-7d86-41e4-94e5-4cd687ba09f3,113,62,-14.459367,-68.836222,25.2532,0.3687,0.3933,-0.2078,-0.3711,0.0001
2b71e5fd-cf34-46f7-95af-f2d6655ff8d9,113,63,-14.459367,-68.831722,28.8994,0.3222,0.3933,-0.2078,-0.3711,0.0005
9c5197fc-240d-4a59-adf1-7c4ace47a146,113,64,-14.459367,-68.827222,19.4712,0.3115,0.3933,-0.2078,-0.3711,0.0011
a451a2cb-9b79-4bb1-94d6-53d2f1032598,113,65,-14.459367,-68.822722,34.0901,0.3268,0.3933,-0.2078,-0.3711,0.0003
094f552c-bfe4-46a9-bf9b-abbf37303daa,113,66,-14.459367,-68.818222,34.3778,0.3625,0.3933,-0.2078,-0.3711,0.0001
ad81bb4e-94e2-41bb-8ca2-8d6171e245c3,113,67,-14.459367,-68.813722,34.0173,0.3802,0.3933,-0.2078,-0.3711,0.0002
05b8ca6e-384b-4b8f-b1ca-26191c7bbb56,113,68,-14.459367,-68.809222,25.5269,0.3942,0.3933,-0.2078,-0.3711,0.0007
06492046-b67b-4fba-953d-56bea41ecff3,113,69,-14.459367,-68.804722,22.4891,0.3894,0.3933,-0.2078,-0.3711,0.0091
e0e59982-84ae-481d-a362-6348a46ee8fe,113,70,-14.459367,-68.800222,28.0725,0.3961,0.3933,-0.2078,-0.3711,0.0048
cc56a8ab-b718-4280-bc0a-09a268ebfc92,113,71,-14.459367,-68.795722,36.0407,0.3878,0.3933,-0.2078,-0.3711,0.0027
6cad601b-3e32-4ca5-93b5-d7b333e1e7b1,113,72,-14.459367,-68.791222,20.6995,0.373,0.3933,-0.2078,-0.3711,0.0027
aff7683c-4cbe-484e-81b6-4e7d2e435d20,113,73,-14.459367,-68.786722,32.7549,0.3266,0.3933,-0.2078,-0.3711,0.0027
33b2ba41-80f9-45c3-a8ea-8b0b3f5de29b,113,74,-14.459367,-68.782222,33.1011,0.3333,0.3933,-0.2078,-0.3711,0.0045
6eb38f1f-06fb-4fbe-8b79-b3c3ef06afb7,113,75,-14.459367,-68.777722,9.8709,0.3255,0.3933,-0.2078,-0.3711,0.0053
b8f0d409-4d1c-45a7-ad3e-6c2027925ed3,113,76,-14.459367,-68.773222,26.9675,0.3024,0.3933,-0.2078,-0.3711,0.0147
225d94a9-c875-47eb-98d5-58fe7463339c,113,77,-14.459367,-68.768722,31.2442,0.3018,0.3933,-0.2078,-0.3711,0.0033
1562af52-c76a-421c-ba0d-5151a82a44f4,113,78,-14.459367,-68.764222,39.7661,0.3002,0.3933,-0.2078,-0.3711,0.0012
500b9ce3-fe9e-4965-b7ed-9eb27de6d56b,113,79,-14.459367,-68.759722,20.4393,0.2775,0.3933,-0.2078,-0.3711,0.0059
647f922f-2d23-453c-bb13-d7e40e3d7945,113,80,-14.459367,-68.755222,17.7753,0.3067,0.3933,-0.2078,-0.3711,0.0052
82452687-2efc-4dd6-a7c2-7d3dc8b61c1d,113,81,-14.459367,-68.750722,16.4537,0.3059,0.3933,-0.2078,-0.3711,0.0022
36e9a047-1438-4d0a-9cd3-6b5f540a686e,113,82,-14.459367,-68.746222,16.4289,0.2886,0.3744,-0.2328,-0.4128,0.0267
d0e1ecf4-5489-4c23-a84e-4e91475b8ea4,113,83,-14.459367,-68.741722,19.3708,0.2867,0.3744,-0.2328,-0.4128,0.0147
da245af8-b4b5-4e4d-b7b7-d38880773287,113,84,-14.459367,-68.737222,10.5554,0.3065,0.3744,-0.2328,-0.4128,0.0091
48c801ea-71ed-4191-adf5-c40ede7b0140,113,85,-14.459367,-68.732722,23.2733,0.3351,0.3744,-0.2328,-0.4128,0.0249
c6cc2722-b6e3-4324-a4dd-aed7e8a00b66,113,86,-14.459367,-68.728222,27.2386,0.3509,0.3744,-0.2328,-0.4128,0.031
19cf6a2b-9931-49c9-8c54-a2aa94f71c02,113,87,-14.459367,-68.723722,20.3075,0.3647,0.3744,-0.2328,-0.4128,0.006
10d1c74b-1c78-4a1a-947f-c136c01e379e,113,88,-14.459367,-68.719222,27.3724,0.3714,0.3744,-0.2328,-0.4128,0.0029
db5bf564-a908-4da6-85f6-61b09ff241ad,113,89,-14.459367,-68.714722,42.5481,0.3074,0.3744,-0.2328,-0.4128,0.0025
6b25927f-f95f-4c0b-b9c5-1082a2a028b5,113,90,-14.459367,-68.710222,18.4349,0.2711,0.3744,-0.2328,-0.4128,0.0186
1649b395-0aab-4394-a824-9f5fa34ec7b6,113,91,-14.459367,-68.705722,31.1287,0.2848,0.3744,-0.2328,-0.4128,0.0126
e44d59d1-2f0c-495b-b23f-83a4ed2e01eb,113,92,-14.459367,-68.701222,30.2055,0.2718,0.3744,-0.2328,-0.4128,0.0218
178f7bdd-5188-486c-b4e7-7ee538e217c6,113,93,-14.459367,-68.696722,30.2564,0.2796,0.3744,-0.2328,-0.4128,0.1834
c2543a0b-a1eb-494d-b7bd-54330f65fc7c,113,94,-14.459367,-68.692222,20.4393,0.283,0.3744,-0.2328,-0.4128,0.1428
e6d06221-16cf-49d5-95ee-f5b06e7de92a,113,95,-14.459367,-68.687722,14.0662,0.2558,0.3744,-0.2328,-0.4128,0.6885
19fd1a96-1a61-441a-a838-b0c34b3aaafc,113,96,-14.459367,-68.683222,8.7357,0.295,0.3744,-0.2328,-0.4128,0.7955
e48cf305-5a71-408d-b1aa-deea9114328d,113,97,-14.459367,-68.678722,14.7631,0.3516,0.3744,-0.2328,-0.4128,0.0702
80dadf6e-22f2-4ebe-8951-5b3641f56979,113,98,-14.459367,-68.674222,18.1748,0.3639,0.3744,-0.2328,-0.4128,0.0335
643dc313-a010-4847-bb77-d79be55d6313,113,99,-14.459367,-68.669722,16.5278,0.3645,0.3744,-0.2328,-0.4128,0.0263
bb09e076-f464-4b8a-8536-cbcb69e7a055,113,100,-14.459367,-68.665222,11.4995,0.3718,0.3744,-0.2328,-0.4128,0.0109
456c9666-9ed1-4366-9c71-64838253a901,113,101,-14.459367,-68.660722,19.5112,0.3255,0.3744,-0.2328,-0.4128,0.011
60675f09-5525-4539-8840-1f034f5ec3b7,113,102,-14.459367,-68.656222,31.6701,0.293,0.3744,-0.2328,-0.4128,0.0214
eec37b98-cfb1-4117-ad78-cdeae3aaf7e9,113,103,-14.459367,-68.651722,22.4891,0.2896,0.3744,-0.2328,-0.4128,0.0605
ebf2d9ae-6541-4dd8-ab07-b11aee62765f,113,104,-14.459367,-68.647222,17.5484,0.3008,0.3642,-0.2417,-0.4438,0.3356
cbd62609-b28f-4ed9-8401-1dd38ca41b5b,113,105,-14.459367,-68.642722,33.8218,0.2522,0.3642,-0.2417,-0.4438,0.907
2817652d-ceb5-4eec-9d21-5c03cd1adf52,113,106,-14.459367,-68.638222,31.2442,0.264,0.3642,-0.2417,-0.4438,0.9569
e1347c31-c74e-4f62-a3b5-8cc1feaf52f0,113,107,-14.459367,-68.633722,31.1191,0.324,0.3642,-0.2417,-0.4438,0.9463
8b454ef5-ad9f-4e7f-b1ea-0cdcd31bb3ce,113,108,-14.459367,-68.629222,12.6382,0.2817,0.3642,-0.2417,-0.4438,0.9074
cffb8ebf-d2ba-4bfc-8e1d-b2065a08f735,113,109,-14.459367,-68.624722,30.8561,0.2566,0.3642,-0.2417,-0.4438,0.9633
4045bb0f-cab3-4db4-abf0-8cebbcbe973f,113,110,-14.459367,-68.620222,30.529,0.3155,0.3642,-0.2417,-0.4438,0.8076
8ccde44f-5527-4c0f-81c2-e5496bc3ed20,113,111,-14.459367,-68.615722,29.2059,0.3207,0.3642,-0.2417,-0.4438,0.912
1d1b8e32-6350-4be1-9a80-a52ac99a6151,113,112,-14.459367,-68.611222,33.8381,0.3343,0.3642,-0.2417,-0.4438,0.8425
59d9355c-0745-4f4b-b596-19886923d522,113,113,-14.459367,-68.606722,20.2507,0.3204,0.3642,-0.2417,-0.4438,0.7226
38e68ef2-f686-48ac-9af2-be8a6fc6bfc2,113,114,-14.459367,-68.602222,27.909,0.321,0.3642,-0.2417,-0.4438,0.8166
8ba37a0f-4dd6-4ae5-9f08-3b899b7af3d0,113,115,-14.459367,-68.597722,10.7596,0.2823,0.3642,-0.2417,-0.4438,0.0721
1d61e83d-ad0a-4d68-ab95-046a10bd87a7,113,116,-14.459367,-68.593222,42.8047,0.3051,0.3642,-0.2417,-0.4438,0.0053
e50287eb-3a6c-4745-9af7-29e3a44cdd29,113,117,-14.459367,-68.588722,15.4232,0.3084,0.3642,-0.2417,-0.4438,0.0322
e04cba80-71a8-4cd5-8c3f-9b2060cd352b,113,118,-14.459367,-68.584222,28.8994,0.2829,0.3642,-0.2417,-0.4438,0.2456
36c87a73-271c-4cd8-b518-28d06470a573,113,119,-14.459367,-68.579722,27.5052,0.3359,0.3642,-0.2417,-0.4438,0.3776
8a9ad8a5-0d73-4ac4-8be9-255cb595609c,113,120,-14.459367,-68.575222,28.4968,0.3211,0.3642,-0.2417,-0.4438,0.6864
b81d53b5-1afe-4cb1-b7fe-2fed8621b070,113,121,-14.459367,-68.570722,22.8781,0.2971,0.3642,-0.2417,-0.4438,0.3755
283be62e-2c44-48a4-b4f3-76e0918860db,113,122,-14.459367,-68.566222,6.0915,0.3194,0.3642,-0.2417,-0.4438,0.3069
0d8959fe-3fa6-430c-88df-a7970892345a,113,123,-14.459367,-68.561722,20.4393,0.3251,0.3642,-0.2417,-0.4438,0.2397
ebd0e671-a0d9-4ece-9923-3c435c9887de,113,124,-14.459367,-68.557222,29.1189,0.3422,0.3642,-0.2417,-0.4438,0.6969
0da4890e-689d-4341-be5f-49314a3e1b9d,113,125,-14.459367,-68.552722,17.6623,0.3383,0.3642,-0.2417,-0.4438,0.1189
b8712812-b511-406d-a49d-266a6810ab61,113,126,-14.459367,-68.548222,10.4308,0.3291,0.3688,-0.1583,-0.4459,0.7418
eb96fd94-426d-4ebd-9a33-064e67757ea2,113,127,-14.459367,-68.543722,24.2424,0.3149,0.3688,-0.1583,-0.4459,0.9767
d3e7db1f-dce4-4834-8431-0e7de27c98e8,113,128,-14.459367,-68.539222,14.2736,0.3155,0.3688,-0.1583,-0.4459,0.9735
a6b48a34-2331-41fc-b948-19d0ec480faf,113,129,-14.459367,-68.534722,20.2126,0.3171,0.3688,-0.1583,-0.4459,0.9812
cf333517-d6d5-4922-a913-a86d6d9993d2,113,130,-14.459367,-68.530222,26.3601,0.3294,0.3688,-0.1583,-0.4459,0.9849
19b53229-bd2c-4c3d-8f40-17377647eebb,113,131,-14.459367,-68.525722,2.699,0.3122,0.3688,-0.1583,-0.4459,0.9878
1e254d01-87b9-40ed-babd-45cab9bd88b6,113,132,-14.459367,-68.521222,25.9157,0.3042,0.3688,-0.1583,-0.4459,0.974
9f3941f8-4110-44e5-9344-178b587ca1ec,113,133,-14.459367,-68.516722,24.1688,0.2851,0.3688,-0.1583,-0.4459,0.9606
d020a278-d9ef-4b28-be34-ecc55f51676c,113,134,-14.459367,-68.512222,8.9356,0.2992,0.3688,-0.1583,-0.4459,0.6502
3790566c-434b-4102-8176-b6014652df1a,113,135,-14.459367,-68.507722,30.4185,0.3204,0.3688,-0.1583,-0.4459,0.948
b5f1d5a5-c0d3-48bb-b154-9c7491734064,113,136,-14.459367,-68.503222,24.9045,0.3232,0.3688,-0.1583,-0.4459,0.3826
43b8a71a-85ac-4ffd-8e45-744ef46c256c,113,137,-14.459367,-68.498722,11.4995,0.3444,0.3688,-0.1583,-0.4459,0.9719
e83eada6-9fe2-417a-8ffb-76b1822cc54f,113,138,-14.459367,-68.494222,12.7726,0.3536,0.3688,-0.1583,-0.4459,0.6754
18527096-9558-4cdd-b562-d3780d393d8d,113,139,-14.459367,-68.489722,20.0018,0.3088,0.3688,-0.1583,-0.4459,0.6733
aa2bfef1-66d1-4dd6-89f7-5153fc6e0369,113,140,-14.459367,-68.485222,28.8219,0.2555,0.3688,-0.1583,-0.4459,0.9595
a608b0df-c20f-4c52-9dc3-d96d3e339188,113,141,-14.459367,-68.480722,11.3862,0.2727,0.3688,-0.1583,-0.4459,0.9695
efdc3d05-1ee9-478f-a7bf-3dd5e0dcbf2b,113,142,-14.459367,-68.476222,11.9767,0.3134,0.3688,-0.1583,-0.4459,0.9795
5c9436b8-7ff6-4ad1-923c-a5b03c1ddcc1,113,143,-14.459367,-68.471722,44.3697,0.3448,0.3688,-0.1583,-0.4459,0.9617
cb6a65c1-04ab-49ac-9408-ab8301254406,113,144,-14.459367,-68.467222,15.5034,0.3763,0.3688,-0.1583,-0.4459,0.9653
c8660c50-2b37-4eda-b636-2e075c81155c,113,145,-14.459367,-68.462722,14.7631,0.38,0.3688,-0.1583,-0.4459,0.98
e5497870-7bbc-4fe7-94a3-0e371deb69a4,113,146,-14.459367,-68.458222,14.7631,0.3932,0.3688,-0.1583,-0.4459,0.9608
c7e00deb-8738-49f3-8eff-263136307925,113,147,-14.459367,-68.453722,24.7486,0.3444,0.3688,-0.1583,-0.4459,0.9883
dd310337-23ca-4502-afc1-43c71ff775bd,113,148,-14.459367,-68.449222,30.3781,0.33,0.3741,-0.0632,-0.4469,0.1609
81b3d0f2-584b-4774-b860-c96ce53280d3,113,149,-14.459367,-68.444722,10.2194,0.3185,0.3741,-0.0632,-0.4469,0.1099
78bff5d3-45ac-4f1d-9c7c-cf5ae82eb69c,113,150,-14.459367,-68.440222,13.0692,0.3047,0.3741,-0.0632,-0.4469,0.0087
d1c2fd6e-d7a9-4e87-8fc7-e5d0581ef53d,113,151,-14.459367,-68.435722,7.4165,0.3217,0.3741,-0.0632,-0.4469,0.0133
9cf644f7-3dd6-4b32-bbe5-bf4459ff58bd,113,152,-14.459367,-68.431222,6.3794,0.3344,0.3741,-0.0632,-0.4469,0.0108
eebf6bb1-3b3b-41ff-9ae9-04c907a6dee9,113,153,-14.459367,-68.426722,18.3054,0.3265,0.3741,-0.0632,-0.4469,0.0275
5bcad428-0c97-463a-8bbe-61353932d024,113,154,-14.459367,-68.422222,37.3515,0.3153,0.3741,-0.0632,-0.4469,0.0046
910bce5a-4b1d-4273-a134-ca3a0215cb7a,113,155,-14.459367,-68.417722,11.9047,0.3122,0.3741,-0.0632,-0.4469,0.0258
70b07fb6-c431-407b-aeaf-cbea57bf0567,113,156,-14.459367,-68.413222,17.0357,0.2926,0.3741,-0.0632,-0.4469,0.0114
9ca90155-73d1-4fc5-b1d8-89b47466d54b,113,157,-14.459367,-68.408722,14.0662,0.2951,0.3741,-0.0632,-0.4469,0.0073
